,Source node name,Target node name,Source node type,Target node type,Relationship type
600,ACTB,C1691779,gene,disease,risk_gene
601,ACTB,C1846331,gene,disease,risk_gene
602,ACTB,C1853623,gene,disease,risk_gene
603,ACTB,C1855722,gene,disease,risk_gene
604,ACTB,C1858042,gene,disease,risk_gene
605,ACTB,C2239176,gene,disease,risk_gene
606,ACTB,C3658290,gene,disease,risk_gene
607,ACTB,C4277682,gene,disease,risk_gene
608,ACTB,C4279912,gene,disease,risk_gene
609,ACTB,C4554007,gene,disease,risk_gene
610,ACTC1,C0007193,gene,disease,risk_gene
611,ACTC1,C0007194,gene,disease,risk_gene
612,ACTC1,C0024623,gene,disease,risk_gene
613,ACTC1,C0032927,gene,disease,risk_gene
614,ACTC1,C0034951,gene,disease,risk_gene
615,ACTC1,C0038356,gene,disease,risk_gene
616,ACTC1,C0282313,gene,disease,risk_gene
617,ACTC1,C0340427,gene,disease,risk_gene
618,ACTC1,C0344724,gene,disease,risk_gene
619,ACTC1,C0878544,gene,disease,risk_gene
620,ACTC1,C1449563,gene,disease,risk_gene
621,ACTC1,C1527310,gene,disease,risk_gene
622,ACTC1,C1708349,gene,disease,risk_gene
623,ACTC1,C1960469,gene,disease,risk_gene
624,ACTC1,C2677506,gene,disease,risk_gene
625,ACTC1,C2748552,gene,disease,risk_gene
626,ACTC1,C3150681,gene,disease,risk_gene
628,ACTC1,C4021133,gene,disease,risk_gene
629,ACTG1,C0001787,gene,disease,risk_gene
630,ACTG1,C0005745,gene,disease,risk_gene
631,ACTG1,C0007097,gene,disease,risk_gene
632,ACTG1,C0007621,gene,disease,risk_gene
633,ACTG1,C0009363,gene,disease,risk_gene
634,ACTG1,C0014544,gene,disease,risk_gene
635,ACTG1,C0024433,gene,disease,risk_gene
636,ACTG1,C0024667,gene,disease,risk_gene
637,ACTG1,C0024668,gene,disease,risk_gene
638,ACTG1,C0029456,gene,disease,risk_gene
639,ACTG1,C0029459,gene,disease,risk_gene
640,ACTG1,C0033377,gene,disease,risk_gene
641,ACTG1,C0205696,gene,disease,risk_gene
642,ACTG1,C0205697,gene,disease,risk_gene
643,ACTG1,C0205698,gene,disease,risk_gene
644,ACTG1,C0205699,gene,disease,risk_gene
645,ACTG1,C0240583,gene,disease,risk_gene
646,ACTG1,C0265541,gene,disease,risk_gene
647,ACTG1,C0266551,gene,disease,risk_gene
648,ACTG1,C0376634,gene,disease,risk_gene
649,ACTG1,C0497552,gene,disease,risk_gene
650,ACTG1,C0751406,gene,disease,risk_gene
651,ACTG1,C0857379,gene,disease,risk_gene
652,ACTG1,C0948089,gene,disease,risk_gene
653,ACTG1,C1257925,gene,disease,risk_gene
654,ACTG1,C1384666,gene,disease,risk_gene
655,ACTG1,C1843156,gene,disease,risk_gene
656,ACTG1,C1844505,gene,disease,risk_gene
657,ACTG1,C1849340,gene,disease,risk_gene
658,ACTG1,C1853623,gene,disease,risk_gene
659,ACTG1,C1855722,gene,disease,risk_gene
660,ACTG1,C1858172,gene,disease,risk_gene
661,ACTG1,C1865014,gene,disease,risk_gene
662,ACTG1,C1865017,gene,disease,risk_gene
663,ACTG1,C1868571,gene,disease,risk_gene
664,ACTG1,C1970280,gene,disease,risk_gene
665,ACTG1,C1970281,gene,disease,risk_gene
666,ACTG1,C1970282,gene,disease,risk_gene
667,ACTG1,C3279369,gene,disease,risk_gene
668,ACTG1,C3281235,gene,disease,risk_gene
669,ACTG1,C3549665,gene,disease,risk_gene
670,ACTG1,C3711374,gene,disease,risk_gene
671,ACTG1,C3808883,gene,disease,risk_gene
672,ACTG1,C4012410,gene,disease,risk_gene
673,ACTG1,C4229649,gene,disease,risk_gene
674,ACTG1,C4229650,gene,disease,risk_gene
675,ACTG1,C4229651,gene,disease,risk_gene
676,ACTG1,C4229652,gene,disease,risk_gene
677,ACTG1,C4229653,gene,disease,risk_gene
678,ACTG1,C4231117,gene,disease,risk_gene
679,ACTG1,C4231118,gene,disease,risk_gene
680,ACTG1,C4231120,gene,disease,risk_gene
681,ACTG1,C4231121,gene,disease,risk_gene
682,ACTG1,C4231123,gene,disease,risk_gene
683,ACTG1,C4231124,gene,disease,risk_gene
684,ACTG1,C4554007,gene,disease,risk_gene
685,ACTG1,C4708599,gene,disease,risk_gene
686,ACTG2,C0007102,gene,disease,risk_gene
687,ACTG2,C0009375,gene,disease,risk_gene
688,ACTG2,C0042781,gene,disease,risk_gene
689,ACTG2,C0266833,gene,disease,risk_gene
690,ACTG2,C1608393,gene,disease,risk_gene
691,ACTG2,C1835084,gene,disease,risk_gene
692,ACTN4,C0007097,gene,disease,risk_gene
693,ACTN4,C0017668,gene,disease,risk_gene
694,ACTN4,C0019193,gene,disease,risk_gene
695,ACTN4,C0024667,gene,disease,risk_gene
696,ACTN4,C0024668,gene,disease,risk_gene
698,ACTN4,C0205696,gene,disease,risk_gene
699,ACTN4,C0205697,gene,disease,risk_gene
700,ACTN4,C0205698,gene,disease,risk_gene
701,ACTN4,C0205699,gene,disease,risk_gene
702,ACTN4,C0860207,gene,disease,risk_gene
703,ACTN4,C1257925,gene,disease,risk_gene
704,ACTN4,C1262760,gene,disease,risk_gene
705,ACTN4,C1868672,gene,disease,risk_gene
706,ACTN4,C3658290,gene,disease,risk_gene
707,ACTN4,C4277682,gene,disease,risk_gene
708,ACTN4,C4279912,gene,disease,risk_gene
709,ACTN4,C4551527,gene,disease,risk_gene
710,ACTL6A,C0424605,gene,disease,risk_gene
711,ACTL6A,C0557874,gene,disease,risk_gene
712,ACTL6A,C3714756,gene,disease,risk_gene
713,ACTN1,C0023893,gene,disease,risk_gene
714,ACTN1,C2751260,gene,disease,risk_gene
715,ACTN1,C3554663,gene,disease,risk_gene
716,ACTN1,C4304021,gene,disease,risk_gene
717,ACTN2,C0340427,gene,disease,risk_gene
719,ACTN2,C2677338,gene,disease,risk_gene
720,ACVR1,C0004114,gene,disease,risk_gene
721,ACVR1,C0006142,gene,disease,risk_gene
723,ACVR1,C0016037,gene,disease,risk_gene
724,ACVR1,C0017638,gene,disease,risk_gene
725,ACVR1,C0025202,gene,disease,risk_gene
726,ACVR1,C0027122,gene,disease,risk_gene
727,ACVR1,C0085576,gene,disease,risk_gene
728,ACVR1,C0205768,gene,disease,risk_gene
729,ACVR1,C0242488,gene,disease,risk_gene
730,ACVR1,C0259783,gene,disease,risk_gene
731,ACVR1,C0280783,gene,disease,risk_gene
732,ACVR1,C0280785,gene,disease,risk_gene
733,ACVR1,C0334579,gene,disease,risk_gene
734,ACVR1,C0334580,gene,disease,risk_gene
735,ACVR1,C0334581,gene,disease,risk_gene
736,ACVR1,C0334582,gene,disease,risk_gene
737,ACVR1,C0334583,gene,disease,risk_gene
738,ACVR1,C0338070,gene,disease,risk_gene
739,ACVR1,C0547065,gene,disease,risk_gene
740,ACVR1,C0555198,gene,disease,risk_gene
741,ACVR1,C0678222,gene,disease,risk_gene
742,ACVR1,C0750935,gene,disease,risk_gene
743,ACVR1,C0750936,gene,disease,risk_gene
744,ACVR1,C1257931,gene,disease,risk_gene
745,ACVR1,C1458155,gene,disease,risk_gene
746,ACVR1,C1704230,gene,disease,risk_gene
747,ACVR1,C4704874,gene,disease,risk_gene
749,ACVR2A,C0920269,gene,disease,risk_gene
750,ACVR2A,C1721098,gene,disease,risk_gene
751,ACVR2B,C0037221,gene,disease,risk_gene
752,ACVR2B,C0175707,gene,disease,risk_gene
753,ACVR2B,C0265357,gene,disease,risk_gene
754,ACVR2B,C0266642,gene,disease,risk_gene
756,ACVR2B,C3151057,gene,disease,risk_gene
757,ACVR2B,C3178805,gene,disease,risk_gene
758,ACVR2B,C3178806,gene,disease,risk_gene
759,ACVR2B,C3178807,gene,disease,risk_gene
761,ACVRL1,C0005779,gene,disease,risk_gene
762,ACVRL1,C0014591,gene,disease,risk_gene
763,ACVRL1,C0020542,gene,disease,risk_gene
764,ACVRL1,C0039445,gene,disease,risk_gene
765,ACVRL1,C0039446,gene,disease,risk_gene
766,ACVRL1,C0155675,gene,disease,risk_gene
767,ACVRL1,C0241790,gene,disease,risk_gene
768,ACVRL1,C0340543,gene,disease,risk_gene
769,ACVRL1,C0520557,gene,disease,risk_gene
770,ACVRL1,C1150929,gene,disease,risk_gene
771,ACVRL1,C1458140,gene,disease,risk_gene
772,ACVRL1,C1701939,gene,disease,risk_gene
773,ACVRL1,C1832529,gene,disease,risk_gene
774,ACVRL1,C1838163,gene,disease,risk_gene
775,ACVRL1,C1857690,gene,disease,risk_gene
776,ACVRL1,C2973725,gene,disease,risk_gene
777,ACVRL1,C3203102,gene,disease,risk_gene
778,ACVRL1,C3850148,gene,disease,risk_gene
779,ACVRL1,C3852953,gene,disease,risk_gene
780,ACVRL1,C4551861,gene,disease,risk_gene
783,ACY1,C0007134,gene,disease,risk_gene
784,ACY1,C0032927,gene,disease,risk_gene
785,ACY1,C0279702,gene,disease,risk_gene
786,ACY1,C0282313,gene,disease,risk_gene
787,ACY1,C1266042,gene,disease,risk_gene
788,ACY1,C1266043,gene,disease,risk_gene
789,ACY1,C1266044,gene,disease,risk_gene
790,ACY1,C1306837,gene,disease,risk_gene
791,ACY1,C1835922,gene,disease,risk_gene
792,ACY1,C3714756,gene,disease,risk_gene
793,ACYP2,C2750088,gene,disease,risk_gene
794,ADA,C0004352,gene,disease,risk_gene
795,ADA,C0020452,gene,disease,risk_gene
796,ADA,C0023893,gene,disease,risk_gene
797,ADA,C0024121,gene,disease,risk_gene
798,ADA,C0037928,gene,disease,risk_gene
799,ADA,C0042484,gene,disease,risk_gene
800,ADA,C0085110,gene,disease,risk_gene
801,ADA,C0178824,gene,disease,risk_gene
803,ADA,C0242379,gene,disease,risk_gene
804,ADA,C0268124,gene,disease,risk_gene
805,ADA,C0333233,gene,disease,risk_gene
806,ADA,C0392607,gene,disease,risk_gene
807,ADA,C0700216,gene,disease,risk_gene
809,ADA,C1863236,gene,disease,risk_gene
810,ADA,C1863239,gene,disease,risk_gene
811,ADA,C2700553,gene,disease,risk_gene
812,ADAM8,C0019193,gene,disease,risk_gene
813,ADAM8,C0860207,gene,disease,risk_gene
814,ADAM8,C1262760,gene,disease,risk_gene
815,ADAM8,C3658290,gene,disease,risk_gene
816,ADAM8,C4277682,gene,disease,risk_gene
817,ADAM8,C4279912,gene,disease,risk_gene
818,ADAM10,C0002395,gene,disease,risk_gene
819,ADAM10,C0006142,gene,disease,risk_gene
820,ADAM10,C0011265,gene,disease,risk_gene
821,ADAM10,C0276496,gene,disease,risk_gene
822,ADAM10,C0406811,gene,disease,risk_gene
823,ADAM10,C0494463,gene,disease,risk_gene
825,ADAM10,C0678222,gene,disease,risk_gene
828,ADAM10,C1257931,gene,disease,risk_gene
830,ADAM10,C1458155,gene,disease,risk_gene
831,ADAM10,C3714534,gene,disease,risk_gene
832,ADAM10,C3810041,gene,disease,risk_gene
834,ADAM10,C4704874,gene,disease,risk_gene
835,ADAR,C0006142,gene,disease,risk_gene
836,ADAR,C0013421,gene,disease,risk_gene
837,ADAR,C0393591,gene,disease,risk_gene
838,ADAR,C0406775,gene,disease,risk_gene
839,ADAR,C0678222,gene,disease,risk_gene
840,ADAR,C0795996,gene,disease,risk_gene
841,ADAR,C0796126,gene,disease,risk_gene
842,ADAR,C1257931,gene,disease,risk_gene
843,ADAR,C1458155,gene,disease,risk_gene
844,ADAR,C3489724,gene,disease,risk_gene
845,ADAR,C3489725,gene,disease,risk_gene
846,ADAR,C3539013,gene,disease,risk_gene
847,ADAR,C3860213,gene,disease,risk_gene
848,ADAR,C4704874,gene,disease,risk_gene
849,ADARB1,C0005586,gene,disease,risk_gene
850,ADARB1,C0032460,gene,disease,risk_gene
851,ADARB1,C0033975,gene,disease,risk_gene
852,ADARB1,C0036341,gene,disease,risk_gene
853,ADARB1,C1136382,gene,disease,risk_gene
855,ADARB2,C0013146,gene,disease,risk_gene
856,ADARB2,C0013170,gene,disease,risk_gene
857,ADARB2,C0013222,gene,disease,risk_gene
858,ADARB2,C0029231,gene,disease,risk_gene
859,ADARB2,C0030567,gene,disease,risk_gene
860,ADARB2,C0038580,gene,disease,risk_gene
861,ADARB2,C0038586,gene,disease,risk_gene
862,ADARB2,C0236969,gene,disease,risk_gene
863,ADARB2,C0740858,gene,disease,risk_gene
864,ADARB2,C1510472,gene,disease,risk_gene
865,ADARB2,C4316881,gene,disease,risk_gene
866,ADCY1,C0038587,gene,disease,risk_gene
867,ADCY1,C0086189,gene,disease,risk_gene
868,ADCY1,C0087169,gene,disease,risk_gene
869,ADCY1,C0149925,gene,disease,risk_gene
870,ADCY1,C0751217,gene,disease,risk_gene
871,ADCY1,C1846647,gene,disease,risk_gene
872,ADCY1,C1857809,gene,disease,risk_gene
873,ADCY1,C3887506,gene,disease,risk_gene
874,ADCY2,C0004096,gene,disease,risk_gene
875,ADCY2,C0005586,gene,disease,risk_gene
879,ADCY3,C0005586,gene,disease,risk_gene
880,ADCY3,C0011875,gene,disease,risk_gene
881,ADCY3,C0025945,gene,disease,risk_gene
882,ADCY3,C0028754,gene,disease,risk_gene
883,ADCY3,C0028756,gene,disease,risk_gene
884,ADCY3,C0525045,gene,disease,risk_gene
885,ADCY5,C0001787,gene,disease,risk_gene
886,ADCY5,C0001973,gene,disease,risk_gene
887,ADCY5,C0005612,gene,disease,risk_gene
888,ADCY5,C0007097,gene,disease,risk_gene
889,ADCY5,C0011570,gene,disease,risk_gene
890,ADCY5,C0011581,gene,disease,risk_gene
891,ADCY5,C0011860,gene,disease,risk_gene
892,ADCY5,C0013421,gene,disease,risk_gene
893,ADCY5,C0016059,gene,disease,risk_gene
894,ADCY5,C0020538,gene,disease,risk_gene
895,ADCY5,C0024667,gene,disease,risk_gene
896,ADCY5,C0024668,gene,disease,risk_gene
897,ADCY5,C0029456,gene,disease,risk_gene
898,ADCY5,C0029459,gene,disease,risk_gene
899,ADCY5,C0033141,gene,disease,risk_gene
900,ADCY5,C0036529,gene,disease,risk_gene
901,ADCY5,C0041696,gene,disease,risk_gene
902,ADCY5,C0205696,gene,disease,risk_gene
903,ADCY5,C0205697,gene,disease,risk_gene
904,ADCY5,C0205698,gene,disease,risk_gene
905,ADCY5,C0205699,gene,disease,risk_gene
906,ADCY5,C0242698,gene,disease,risk_gene
907,ADCY5,C0393584,gene,disease,risk_gene
908,ADCY5,C0751406,gene,disease,risk_gene
909,ADCY5,C0878544,gene,disease,risk_gene
910,ADCY5,C1257925,gene,disease,risk_gene
911,ADCY5,C1269683,gene,disease,risk_gene
912,ADCY5,C1535926,gene,disease,risk_gene
913,ADCY5,C1623038,gene,disease,risk_gene
914,ADCY5,C1847627,gene,disease,risk_gene
915,ADCY5,C1859098,gene,disease,risk_gene
916,ADCY6,C4225385,gene,disease,risk_gene
917,ADCY7,C0001973,gene,disease,risk_gene
918,ADCY7,C0009324,gene,disease,risk_gene
919,ADCY7,C0011570,gene,disease,risk_gene
920,ADCY7,C0011581,gene,disease,risk_gene
921,ADCY7,C0023467,gene,disease,risk_gene
922,ADCY7,C0026998,gene,disease,risk_gene
923,ADCY7,C0036341,gene,disease,risk_gene
924,ADCY7,C0041696,gene,disease,risk_gene
925,ADCY7,C0087031,gene,disease,risk_gene
926,ADCY7,C0525045,gene,disease,risk_gene
927,ADCY7,C1269683,gene,disease,risk_gene
928,ADCY7,C1879321,gene,disease,risk_gene
929,ADCY7,C3495559,gene,disease,risk_gene
930,ADCY7,C3714758,gene,disease,risk_gene
931,ADCY7,C4552091,gene,disease,risk_gene
932,ADCY7,C4704862,gene,disease,risk_gene
933,ADCY8,C0005586,gene,disease,risk_gene
935,ADCY8,C0011570,gene,disease,risk_gene
936,ADCY8,C0011581,gene,disease,risk_gene
937,ADCY8,C0011875,gene,disease,risk_gene
938,ADCY8,C0025945,gene,disease,risk_gene
939,ADCY8,C0038587,gene,disease,risk_gene
940,ADCY8,C0086189,gene,disease,risk_gene
941,ADCY8,C0087169,gene,disease,risk_gene
942,ADCY8,C0525045,gene,disease,risk_gene
943,ADCY8,C0751217,gene,disease,risk_gene
944,ADCY8,C3887506,gene,disease,risk_gene
945,ADCYAP1,C0005586,gene,disease,risk_gene
946,ADCYAP1,C0011570,gene,disease,risk_gene
947,ADCYAP1,C0011581,gene,disease,risk_gene
948,ADCYAP1,C0020452,gene,disease,risk_gene
949,ADCYAP1,C0022333,gene,disease,risk_gene
950,ADCYAP1,C0026205,gene,disease,risk_gene
951,ADCYAP1,C0033141,gene,disease,risk_gene
952,ADCYAP1,C0036341,gene,disease,risk_gene
953,ADCYAP1,C0036529,gene,disease,risk_gene
954,ADCYAP1,C0036572,gene,disease,risk_gene
955,ADCYAP1,C0042484,gene,disease,risk_gene
956,ADCYAP1,C0149504,gene,disease,risk_gene
957,ADCYAP1,C0149958,gene,disease,risk_gene
958,ADCYAP1,C0154659,gene,disease,risk_gene
959,ADCYAP1,C0178824,gene,disease,risk_gene
960,ADCYAP1,C0234533,gene,disease,risk_gene
961,ADCYAP1,C0234535,gene,disease,risk_gene
962,ADCYAP1,C0235032,gene,disease,risk_gene
963,ADCYAP1,C0268849,gene,disease,risk_gene
964,ADCYAP1,C0270824,gene,disease,risk_gene
965,ADCYAP1,C0270844,gene,disease,risk_gene
966,ADCYAP1,C0270846,gene,disease,risk_gene
967,ADCYAP1,C0279626,gene,disease,risk_gene
968,ADCYAP1,C0333233,gene,disease,risk_gene
969,ADCYAP1,C0392156,gene,disease,risk_gene
970,ADCYAP1,C0422850,gene,disease,risk_gene
971,ADCYAP1,C0422852,gene,disease,risk_gene
972,ADCYAP1,C0422853,gene,disease,risk_gene
973,ADCYAP1,C0422854,gene,disease,risk_gene
974,ADCYAP1,C0422855,gene,disease,risk_gene
975,ADCYAP1,C0494475,gene,disease,risk_gene
976,ADCYAP1,C0751056,gene,disease,risk_gene
977,ADCYAP1,C0751110,gene,disease,risk_gene
978,ADCYAP1,C0751123,gene,disease,risk_gene
979,ADCYAP1,C0751494,gene,disease,risk_gene
980,ADCYAP1,C0751495,gene,disease,risk_gene
981,ADCYAP1,C0751496,gene,disease,risk_gene
982,ADCYAP1,C0878544,gene,disease,risk_gene
983,ADCYAP1,C0878773,gene,disease,risk_gene
984,ADCYAP1,C3495874,gene,disease,risk_gene
985,ADCYAP1,C3887612,gene,disease,risk_gene
986,ADCYAP1,C4048158,gene,disease,risk_gene
987,ADCYAP1,C4316903,gene,disease,risk_gene
988,ADCYAP1,C4317109,gene,disease,risk_gene
989,ADCYAP1,C4317123,gene,disease,risk_gene
990,ADCYAP1,C4505436,gene,disease,risk_gene
991,ADCYAP1R1,C0004096,gene,disease,risk_gene
992,ADCYAP1R1,C0036341,gene,disease,risk_gene
993,ADD1,C0020538,gene,disease,risk_gene
994,ADD1,C0085580,gene,disease,risk_gene
995,ADD1,C2239176,gene,disease,risk_gene
996,ADD3,C0005586,gene,disease,risk_gene
998,ADD3,C0007786,gene,disease,risk_gene
999,ADD3,C0023893,gene,disease,risk_gene
1001,ADD3,C0149504,gene,disease,risk_gene
1002,ADD3,C0154659,gene,disease,risk_gene
1003,ADD3,C0235032,gene,disease,risk_gene
1005,ADD3,C0917798,gene,disease,risk_gene
1006,ADD3,C2751938,gene,disease,risk_gene
1007,ADD3,C4310767,gene,disease,risk_gene
1008,PLIN2,C0015695,gene,disease,risk_gene
1009,PLIN2,C0023893,gene,disease,risk_gene
1010,PLIN2,C0024623,gene,disease,risk_gene
1011,PLIN2,C0038356,gene,disease,risk_gene
1012,PLIN2,C1708349,gene,disease,risk_gene
1013,PLIN2,C2711227,gene,disease,risk_gene
1014,ADH1A,C0001973,gene,disease,risk_gene
1015,ADH1A,C0400966,gene,disease,risk_gene
1016,ADH1A,C3241937,gene,disease,risk_gene
1017,ADH1B,C0001956,gene,disease,risk_gene
1018,ADH1B,C0001969,gene,disease,risk_gene
1019,ADH1B,C0001973,gene,disease,risk_gene
1020,ADH1B,C0007107,gene,disease,risk_gene
1021,ADH1B,C0007785,gene,disease,risk_gene
1022,ADH1B,C0009402,gene,disease,risk_gene
1023,ADH1B,C0009404,gene,disease,risk_gene
1024,ADH1B,C0014859,gene,disease,risk_gene
1025,ADH1B,C0023055,gene,disease,risk_gene
1026,ADH1B,C0026640,gene,disease,risk_gene
1027,ADH1B,C0028754,gene,disease,risk_gene
1028,ADH1B,C0031347,gene,disease,risk_gene
1029,ADH1B,C0033975,gene,disease,risk_gene
1030,ADH1B,C0085762,gene,disease,risk_gene
1031,ADH1B,C0153381,gene,disease,risk_gene
1032,ADH1B,C0153405,gene,disease,risk_gene
1033,ADH1B,C0279626,gene,disease,risk_gene
1034,ADH1B,C0349464,gene,disease,risk_gene
1035,ADH1B,C0393756,gene,disease,risk_gene
1036,ADH1B,C0400966,gene,disease,risk_gene
1037,ADH1B,C0546837,gene,disease,risk_gene
1038,ADH1B,C0751010,gene,disease,risk_gene
1039,ADH1B,C0751011,gene,disease,risk_gene
1040,ADH1B,C0751012,gene,disease,risk_gene
1041,ADH1B,C0751014,gene,disease,risk_gene
1042,ADH1B,C0887799,gene,disease,risk_gene
1043,ADH1B,C3241937,gene,disease,risk_gene
1044,ADH1C,C0001956,gene,disease,risk_gene
1045,ADH1C,C0001969,gene,disease,risk_gene
1046,ADH1C,C0001973,gene,disease,risk_gene
1047,ADH1C,C0026640,gene,disease,risk_gene
1048,ADH1C,C0085762,gene,disease,risk_gene
1049,ADH1C,C0153381,gene,disease,risk_gene
1051,ADH4,C0001956,gene,disease,risk_gene
1052,ADH4,C0001973,gene,disease,risk_gene
1053,ADH4,C0023893,gene,disease,risk_gene
1054,ADH4,C0085762,gene,disease,risk_gene
1055,ADH4,C0400966,gene,disease,risk_gene
1056,ADH4,C2239176,gene,disease,risk_gene
1057,ADH4,C3241937,gene,disease,risk_gene
1058,ADH5,C0001973,gene,disease,risk_gene
1059,ADH6,C0001973,gene,disease,risk_gene
1060,ADH7,C0001973,gene,disease,risk_gene
1061,ADH7,C0007107,gene,disease,risk_gene
1062,ADH7,C0014859,gene,disease,risk_gene
1063,ADH7,C0023055,gene,disease,risk_gene
1064,ADH7,C0026640,gene,disease,risk_gene
1065,ADH7,C0031347,gene,disease,risk_gene
1066,ADH7,C0153381,gene,disease,risk_gene
1067,ADH7,C0153405,gene,disease,risk_gene
1068,ADH7,C0546837,gene,disease,risk_gene
1069,ADK,C0003129,gene,disease,risk_gene
1070,ADK,C0003130,gene,disease,risk_gene
1071,ADK,C0020796,gene,disease,risk_gene
1072,ADK,C0025363,gene,disease,risk_gene
1073,ADK,C0036341,gene,disease,risk_gene
1074,ADK,C0242184,gene,disease,risk_gene
1075,ADK,C0700292,gene,disease,risk_gene
1076,ADK,C0917816,gene,disease,risk_gene
1077,ADK,C3280381,gene,disease,risk_gene
1078,ADK,C3714756,gene,disease,risk_gene
1079,ADM,C0004352,gene,disease,risk_gene
1080,ADM,C0005586,gene,disease,risk_gene
1081,ADM,C0017658,gene,disease,risk_gene
1082,ADM,C0020429,gene,disease,risk_gene
1083,ADM,C0023893,gene,disease,risk_gene
1084,ADM,C0030193,gene,disease,risk_gene
1085,ADM,C0034189,gene,disease,risk_gene
1086,ADM,C0036341,gene,disease,risk_gene
1087,ADM,C0036690,gene,disease,risk_gene
1088,ADM,C0038358,gene,disease,risk_gene
1089,ADM,C0234230,gene,disease,risk_gene
1090,ADM,C0234238,gene,disease,risk_gene
1091,ADM,C0234254,gene,disease,risk_gene
1092,ADM,C0243026,gene,disease,risk_gene
1093,ADM,C0458247,gene,disease,risk_gene
1094,ADM,C0458257,gene,disease,risk_gene
1095,ADM,C0458259,gene,disease,risk_gene
1096,ADM,C0751211,gene,disease,risk_gene
1097,ADM,C0751212,gene,disease,risk_gene
1098,ADM,C0751213,gene,disease,risk_gene
1099,ADM,C0751214,gene,disease,risk_gene
1100,ADM,C0751407,gene,disease,risk_gene
1101,ADM,C0751408,gene,disease,risk_gene
1102,ADM,C1704377,gene,disease,risk_gene
1103,ADM,C1719672,gene,disease,risk_gene
1104,ADM,C2936719,gene,disease,risk_gene
1105,ADORA1,C0007370,gene,disease,risk_gene
1106,ADORA1,C0007787,gene,disease,risk_gene
1107,ADORA1,C0009402,gene,disease,risk_gene
1108,ADORA1,C0013182,gene,disease,risk_gene
1109,ADORA1,C0013221,gene,disease,risk_gene
1110,ADORA1,C0020649,gene,disease,risk_gene
1111,ADORA1,C0022116,gene,disease,risk_gene
1112,ADORA1,C0027051,gene,disease,risk_gene
1113,ADORA1,C0027746,gene,disease,risk_gene
1114,ADORA1,C0033054,gene,disease,risk_gene
1115,ADORA1,C0036341,gene,disease,risk_gene
1116,ADORA1,C0038525,gene,disease,risk_gene
1117,ADORA1,C0038587,gene,disease,risk_gene
1118,ADORA1,C0041755,gene,disease,risk_gene
1119,ADORA1,C0086189,gene,disease,risk_gene
1120,ADORA1,C0087169,gene,disease,risk_gene
1121,ADORA1,C0233612,gene,disease,risk_gene
1122,ADORA1,C0238281,gene,disease,risk_gene
1123,ADORA1,C0242973,gene,disease,risk_gene
1124,ADORA1,C0270192,gene,disease,risk_gene
1125,ADORA1,C0428977,gene,disease,risk_gene
1126,ADORA1,C0472381,gene,disease,risk_gene
1127,ADORA1,C0472383,gene,disease,risk_gene
1128,ADORA1,C0740376,gene,disease,risk_gene
